gene	S0	S1	S2	S3	S4	S5	S6	S7	S8
DIS3L	0.037414940111461105	0.015176173933917795	0.00025809635068485575	0.01080605719456076	0.008690097785396124	0.04404631765339137	0.00013122086808079213	0.006539208904678034	0.015248283265252204
TIPIN	0.011875905415121795	0.01706736598560275	0.006295539463048668	0.0351521290790784	0.0	0.0	0.01337146909175839	0.030187153039485486	0.0233762446928647
SPESP1	0.0	0.009160592462984377	0.01077529406048956	0.007908770875199067	0.009973845468104424	0.01189317525554829	0.019290768209193804	0.012245119646566082	0.03618707003072464
LARP6	0.0025730195551617167	0.014581302755875795	0.011274106029509505	0.01487336099756456	0.02170439564079095	0.004570743074492889	0.012640155588525154	0.024685290581151282	0.021861269168754877
LRRC49	0.03221643233831634	0.024252306113674547	0.018526868257278756	0.0354139381030164	0.0012905662955053376	0.011861025596997397	0.0	0.012138586928008628	0.007797707888358475
CELF6	0.005677617042652955	0.02348052634564874	0.037202793195867286	0.022972153093336913	0.0	0.009468682580733025	0.005325471001816662	0.02183020452267017	0.00832219636726958
ISLR	0.0	0.020758766738143756	0.0	0.008452757923571218	0.0020786695532721043	0.0178534479541529	0.014010445322913984	0.03255148232616079	0.03258139685224822
PTPN9	0.017924381558674762	0.022012299404759125	0.003248296080032651	0.012510541331391414	0.007386188983307213	0.009252399370558353	0.03241296528105258	0.00437890586487883	0.025586143890893115
UBE2Q2	0.026032450130407947	0.020175015685472236	0.013656299684819177	0.0180511251534933	0.0	0.03664865452975978	0.015268917979852917	0.01169511295820318	0.005670519349827068
FBXO22	0.022877692714087676	0.01686292858984534	0.018909903849699587	0.011015297519069728	0.0031422785275392984	0.038496993913930064	0.022214600609754054	0.0	0.007814127659687205
NRG4	0.021852113314485073	0.024614478224801097	0.013274180474733383	0.014186801665803852	0.0028698712610153694	0.02920476887390774	0.023765175627844158	0.004023048077904744	0.009581625557498152
MESD	0.0	0.014092622369633368	0.004075537503232966	0.0008290438415658363	0.02631703774063597	0.029881708482609584	0.028531796413037176	0.0	0.024605251232175655
TLNRD1	0.04066546176803596	0.013083160282542526	0.02972518407842381	0.025288257184826527	0.0012429841974806455	0.014819893546809258	0.006262013457672574	0.0	0.00729309201228491
RPS17	0.002700869655125563	0.0	0.0	0.0006013720395937975	0.03775348519766676	0.0268731736854099	0.026337289704763234	0.01231939074140053	0.023270858183698725
BNC1	0.01748290292457917	0.005817476281136614	0.039969215898970754	0.03669612388999228	0.0014549975983116517	0.01403136576244917	0.00545699932149722	0.020649143996730974	0.0
SLC28A1	0.03231692139626333	0.0255938723009943	0.024959609057467448	0.015665180654005514	0.0	0.0012900156627284087	0.022611397004449082	0.030387275883064953	0.0
MRPL46	0.012155592066689556	0.01263977662980832	0.0	0.0	0.02981559633417141	0.017920834885341384	0.011120127821142432	0.016318492605879344	0.026786807161751424
DET1	0.007616305087030819	0.004821063303159103	0.02387508751689257	0.0	0.031238299134313793	0.0	0.01958179160707617	0.013650451940593576	0.02174952037354496
SEMA4B	0.0038017756788865827	0.0	0.03601443716257091	0.02672661325496799	0.02225282447480299	0.035418610431125715	0.0	0.007305599567690992	0.0018914569403053806
UNC45A	0.022578296561164342	0.02742084155102448	0.006839499266655747	0.014214419078623121	0.013468580078042781	0.00020469113235897633	0.0	0.0	0.034175686947893955
PGPEP1L	0.0	0.025014679482007335	0.0034298972172575794	0.0	0.004060450358405636	0.010421803398567301	0.02639743453292659	0.03143311980304905	0.02978842465384373
LYSMD4	0.007211474175828443	0.0	0.04951454293487964	0.029161524160485782	0.0	0.006985922626597725	0.002666278661655643	0.024416321265404058	0.008410977356052118
LUC7L	0.02844321601549987	0.0	0.04970176625358107	0.008585180127488056	0.005218380421370882	0.013007283100171494	0.01708069524144845	0.0	0.006979406675048744
AXIN1	0.013836499754115524	0.016794274520385056	0.0	0.0	0.032320298154342904	0.0	0.026623256203411907	0.01926023875961342	0.02411994775185223
HAGHL	0.008240864289445544	0.013848909529430006	0.017571694865261566	0.016785775734452876	0.013916444483278657	0.011756603382225122	0.019978952521262864	0.003726309756282873	0.022003713756029084
UBE2I	0.0	0.015243516167560063	0.017009026966917782	0.0023628435875185983	0.018427687463525425	0.009264365770053436	0.0047342903711857474	0.0009370084012375122	0.03882569004574038
TSR3	0.010393162768570352	0.003637202641197301	0.0011294490076771435	0.011759477473569218	0.04167320522525145	0.004871856301347909	0.022659316254411924	0.0	0.02886248067020057
MSRB1	0.011824656413530582	0.02015087809054923	0.040981845113867175	0.02176268374247979	0.0	0.01604096802524346	0.001899107736784728	0.0026724271095070213	0.011262947684033183
NTHL1	0.027549166794954855	0.022945071626852585	0.003201294616157991	0.01932922784077308	0.03320337429374468	0.0	0.00718621911940608	0.008421352635342893	0.015265428818583834
TRAF7	0.0	0.011433645782798168	0.0	0.008246267374827134	0.037132162641811746	0.0069214002686390184	0.0224147381014522	0.009433248729321799	0.029489041187300453
PGP	0.023983768103429948	0.013287031054634763	0.0	0.007305568020632031	0.0043673007137791965	0.031049323480998463	0.0	0.023826194609953753	0.02639349078647404
ABCA3	0.018491037800041445	0.018110302790648746	0.0	0.0	0.02328955481722773	0.0	0.006582040212066943	0.0350407370281873	0.027252859759832916
ATP6V0C	0.005409303729091147	0.0	0.028489978195879978	0.0	0.017814966194291508	0.014875105523321103	0.04492553216533923	0.002847485982342743	0.01652475263075467
CREBBP	0.00566922015878652	0.0	0.0031470829431417408	0.02491882937594928	0.0445958683667735	0.022837187798331465	0.004830278717893636	0.00959910534356894	0.016282335204510175
SEPTIN12	0.0336084598577888	0.0	0.0081244782746266	0.026982201905208492	0.03349683290705781	0.0	0.02077920584093568	0.013486520592780786	0.009327359272260976
SOCS1	0.029625730316537747	0.0022678944602328175	0.0	0.016841543315094624	0.04147280955253904	0.011347114209708114	0.007840078725992244	0.0	0.021122735112131488
XYLT1	0.0	0.009673905981138596	0.040508756425693765	0.01716391661026698	0.0	0.01754323034325308	0.005153358394775081	0.0253454402314338	0.011894798417855925
NPIPA9	0.002262095762476712	0.01888772095707751	0.0	0.0	0.005222075418833164	0.017560403805335308	0.01767224724733196	0.04260008780043657	0.027657449954913736
PDILT	0.031809136005421686	0.0	0.01903135991371743	0.0249544032419996	0.013770741241813067	0.02287782161047429	0.031836600189602965	0.011240724788494293	0.0
LYRM1	0.0	0.008988184883901656	0.0011219812297224186	0.0	0.010482609716595743	0.026292411072159363	0.01376714834068331	0.0419197780177732	0.027414724452352598
CRYM	0.0058846682024290475	0.02778319347547788	0.0	0.030401561714475455	0.0	0.020074558623458968	0.0	0.033078405840302326	0.021302415534512058
NPIPB4	0.028896002467017495	0.009852534927676388	0.03808718308217227	0.02146359440013513	0.01398162909652527	0.014298189170847854	0.002030215413913043	0.0	0.004251450192109552
SCNN1B	0.015242626356030334	0.010454485423639082	0.0032331638457141956	0.0	0.04770416813901079	0.005274307413439658	0.03939538124946566	0.0	0.015567161551077475
NPIPB13	0.014217047225665769	0.019319618643589182	0.021067911766095557	0.03294207115219898	0.020179260928021078	0.011432508974485962	0.010429956122461023	0.01877219012449705	0.0
STX1B	0.0	0.021403994979657483	0.0	0.0	0.017085144659257447	0.023081451235838796	0.026932770207313942	0.013545685796718688	0.02852917015120031
SLC5A2	0.031800899615130065	0.015401380961007745	0.024774626004338683	0.039442752435774574	0.0037899351432672426	0.018735495339711587	0.0	0.0013923945847400551	0.005695060301785594
TENT4B	0.012258353574901964	0.006289165754632157	0.009946319427810326	0.00402526691467835	0.016214186379433948	0.014989252379166556	0.00738464325007435	0.010392694218319933	0.034387419592397175
CES1	0.012053632992706825	0.0	0.0	0.020954383092237436	0.04434541454617446	0.0	0.0237655832792647	0.028579670178068794	0.013188973644546277
MT1H	0.0197931957646505	0.020815466524298207	0.014252584322766855	0.02703809777216313	0.013047110450068494	0.04158324185185399	0.0	0.010925780542251979	0.0
CCL17	0.019467314250817432	0.013980932753880402	0.024439480412673947	0.03170236270208052	0.02228248779749298	0.009194908642737462	0.0	0.02305380892919649	0.0
DRC7	0.0020528297323258128	0.013378931377626774	0.007692297380181958	0.010808162305022368	0.020153220511473332	0.01884494103284164	0.01534618884138472	0.007494479524241157	0.02777770433636145
KATNB1	0.016431103231499537	0.007646488379063073	0.04082517897365885	0.02103568630216659	0.011084427491994904	0.015544756316004335	0.00015807362795732373	0.007019329043906121	0.007993067772845018
KIFC3	0.01926544154402899	0.03923340098828739	0.01610501172368103	0.025657966031944243	0.005349054831010991	0.0	0.010651567798800984	0.036703403163735646	0.0
TEPP	0.019740926121195473	0.01826837461652489	0.0	0.0	0.027304293407325354	0.001516704022407928	0.018572809696918	0.0018824067928661394	0.0340689339061566
NDRG4	0.012480164287863511	0.009518050252814006	0.014081009245106163	0.010002665026398523	0.0005568736245957558	0.02273220246479582	0.0	0.01835913520236624	0.031384908131400165
KCTD19	0.027599422053906624	0.0051289601027231305	0.00002650485721239125	0.0012448910425642693	0.037770491194570564	0.03068836648125973	0.004374823747269954	0.030475203029613117	0.006060184572990563
AGRP	0.011997960971790001	0.018552073704580986	0.01672726988231537	0.002631825966746955	0.0020909477555131413	0.0	0.02216284730904528	0.00980719176904996	0.03538290314014584
RIPOR1	0.0172920112590064	0.00639754142147913	0.0018875620673931824	0.0	0.052210445273602524	0.0004704784281988929	0.02903605468247881	0.009410729022441618	0.017306991599150317
CTCF	0.0008958749859920921	0.027793417149611734	0.0	0.006333340489223252	0.029185916395869288	0.0	0.02197265580665145	0.0011375634025194846	0.03390729406791031
GFOD2	0.005568567883794541	0.01586148978917043	0.0	0.007333697394665128	0.04458386965872048	0.048139155976308357	0.009570088472362554	0.005219300027560348	0.004790737824585458
NUTF2	0.0	0.0	0.024246292356087606	0.041207570006795785	0.036718799779920035	0.012048894722223308	0.019024259983908578	0.012511111694260463	0.0
CTRL	0.025458050279530024	0.0197367330659589	0.0241053553190499	0.02673481583522479	0.0	0.012193891511894967	0.006182512556440596	0.03570641316078551	0.0
PSMB10	0.0	0.009155310377004424	0.012191601466120573	0.015346052724385327	0.0	0.021560093083872373	0.005267925856207137	0.03267853996475251	0.029639302331622173
NQO1	0.03108352156659693	0.01455912352116162	0.023978118234740955	0.009200860138013665	0.0006232158883932547	0.03998926152262525	0.022412938977391397	0.0	0.002698323736660689
VAC14	0.021868954737740007	0.019128573989570914	0.0	0.01819221988200458	0.02967925469013148	0.044604710402061265	0.0	0.01171126356279857	0.002245450149929967
CMTR2	0.02146675456966272	0.02662943592929033	0.01724660002414483	0.0066227928734153806	0.0025378005753688535	0.03073818696805627	0.017742793190091467	0.0	0.013310185550006475
TXNL4B	0.017956884818585463	0.013990934079225284	0.011089786727494867	0.006260341982365372	0.04342863821345677	0.036965105807119446	0.01016042967181318	0.0030522324233159042	0.0
MLKL	0.041596820949204874	0.013867244375540379	0.014999852455711735	0.01649832540839127	0.002390233264827768	0.011987842784728659	0.0	0.01903880035516202	0.015477301621940909
CDYL2	0.021409182171344843	0.0	0.0052884122995698725	0.010123390448447822	0.052900439298949754	0.015561083289361519	0.011063906291670717	0.0	0.014658562955183654
ATP2C2	0.026126645343709988	0.0036129802837102307	0.010839015233503262	0.002170679168021644	0.0316382770951622	0.0	0.04870453042597371	0.009062984952822739	0.011963181875233235
COTL1	0.022836256394238835	0.0006356521216948799	0.03234963999853461	0.009421307544163341	0.018156047703311206	0.015618341808981279	0.017224538604782895	0.027911435526009786	0.0
ZDHHC7	0.018294042751892798	0.035742249188804705	0.0	0.0	0.027113336198897844	0.04505841794276064	0.012600516992368686	0.011021023275116512	0.0002019186096613163
PIEZO1	0.017715089417765912	0.0	0.012402633427490812	0.0	0.024636877981107565	0.019127810516844805	0.017429083598838636	0.01495277515905102	0.021721926977629594
APRT	0.02445242123608847	0.019692528728138717	0.016467147560451027	0.008647395116606386	0.04309327138191742	0.01578378070142006	0.0008423931635956587	0.010680425839573642	0.0
ACSF3	0.030169691884347913	0.03488866415675661	0.002098844453072194	0.01988743496750085	0.013932289049683088	0.019979546452062357	0.019512624057499355	0.016966881094731205	0.0
GLOD4	0.021690796049710297	0.012820132322879076	0.02983592788331558	0.03902094154685098	0.0	0.015570923725732324	0.0	0.012110932958615572	0.00718267222594556
SERPINF2	0.006229540304375096	0.0	0.0	0.0	0.03578210240310121	0.02916059121187778	0.03579538788401867	0.0050944430101555836	0.021850755417111498
P2RX5	0.01182489788539337	0.008451417395618681	0.018014383903670505	0.0	0.015900581962643642	0.009529864017880557	0.034364086367954606	0.003273198182521314	0.02521436362213287
SPAG7	0.018433034051051747	0.027278074363725296	0.0	0.018094747857122985	0.0048796920813646985	0.010141872860776882	0.009450505813064836	0.01862694574885924	0.026319939340280867
ZNF594	0.03900998899117479	0.0033632917385287495	0.024969670606306935	0.023264665383882492	0.009145288166798438	0.01537764640500237	0.01994813479342924	0.016255221232363976	0.0
WSCD1	0.0	0.02202590500675548	0.019531460502724363	0.0	0.04269304913369934	0.008153396377637609	0.010169785944453225	0.004410775421913426	0.016705498848462095
PLSCR3	0.021366031623043763	0.021611706429020626	0.012335533879909223	0.009540190796907785	0.005291171881381791	0.02186919596520394	0.016137626419163068	0.013771235171004618	0.015345099572688148
KCNAB3	0.016226659105728337	0.030522095056953268	0.014064186184300059	0.005903249417030682	0.02219993569399	0.029371615888367755	0.0005845352418143382	0.01779494330548181	0.0034387350552332286
ELAC2	0.003029075297894078	0.0	0.016918474678439918	0.0013567053491222996	0.0025258720339853126	0.013037240746605694	0.04071428041671278	0.01794350553899089	0.03047020558179664
PIGL	0.013234852516238406	0.0	0.0002623996346272789	0.024803448523110772	0.02037741499878653	0.009446225635713186	0.0440771614703012	0.0	0.02570995575519957
ZNF287	0.00908374775230658	0.044224645345392895	0.01564728695014874	0.015634224109048512	0.0011160996223258215	0.016635782903940202	0.0	0.026466823469642287	0.009879078718548132
GID4	0.008279459528951488	0.04257939192375637	0.018396274837179108	0.029719718041213525	0.0	0.017812854889479864	0.0	0.00846528623676285	0.011914180709635114
SLC5A10	0.03041576409102381	0.03802712610436564	0.012975000401370264	0.007366696880819827	0.006425841510538494	0.04381974142577587	0.0	0.0	0.0034866978463969508
FAM83G	0.026464472573637876	0.0014571453881155594	0.007908531065621645	0.0	0.02683864571324303	0.010337766432180786	0.035026496641467654	0.0	0.02362823483248419
MAP2K3	0.017336710350736664	0.019418630207004496	0.0	0.009622556323564598	0.0	0.019506338079773974	0.0139964550391748	0.020212633284532475	0.030702157793485133
TMEM97	0.0	0.008461057952415602	0.01588915559043615	0.0	0.008656207008261422	0.02048894113038386	0.01959702427419113	0.004001997135284227	0.0372917995832908
UNC119	0.042648456111198225	0.005090334954734873	0.003365964611178281	0.0	0.003621202698739611	0.023692217918717957	0.0061185865248114995	0.018393212670692067	0.026696740212379968
ERAL1	0.010257975732887002	0.014187407004365112	0.00153190941921995	0.005038834012514253	0.026029902692610466	0.018824817259790197	0.0	0.0	0.03708672613644263
PHF12	0.0	0.005451770060687933	0.013441371770287456	0.009153382935558391	0.014741892957085079	0.009149696355250233	0.018948781948776496	0.008061962072457409	0.03636604592997869
NSRP1	0.026692177244778615	0.00992319167321059	0.0	0.0	0.015469066247242287	0.03285122240857826	0.003703082160366813	0.026020202649226245	0.020586622176929456
RNF135	0.007821398026613822	0.0	0.006938512807409518	0.0	0.02314254285376172	0.027029148256826518	0.048387977821566036	0.0	0.021850857922722296
ZNF207	0.0	0.007038663391018522	0.03395206547185542	0.005931211485448885	0.00888335450818384	0.013313525045299545	0.01543247352102052	0.03334474590671829	0.01235315122793181
TMEM132E	0.0	0.009989756213753993	0.006220596316676329	0.0	0.017599992669841785	0.028188719220206486	0.021381036714338688	0.0	0.034905565493555946
SLFN11	0.01986071741084351	0.006949012353410384	0.016482911757359355	0.005891807429635003	0.008894164568642228	0.006094526408565344	0.01673777888256001	0.0031595852780603793	0.03358654820582702
MMP28	0.00971271311994224	0.018203268823598663	0.02693320794482332	0.03931888063772225	0.010881230566523735	0.017757223531879664	0.0024475306512691643	0.019094823232736854	0.0
CCL4L2	0.027243031144246085	0.008992496139686976	0.022586117232535327	0.014497123553006702	0.04225468803736462	0.015426860009152664	0.00934726595325682	0.0006418658271362535	0.0
RPL19	0.008920011651338986	0.022491176302448134	0.02036213514002585	0.026065406999773985	0.006140204912909891	0.02672694069296472	0.0	0.022431657627225394	0.006890607740080939
PPP1R1B	0.012121566528367003	0.027796623853493824	0.017711964954727637	0.023912394228393356	0.0	0.019435385453395147	0.009806625286178275	0.009950180244546513	0.014984805346081927
MIEN1	0.017713517174384175	0.018716085118484906	0.02440767465522915	0.032385795461285984	0.00036896866043342085	0.008927074992523135	0.0056276797799228034	0.042176430429698916	0.0
GSDMB	0.03526107502066538	0.01668466999556294	0.017634567159836186	0.0	0.008098898689685028	0.0474006333464727	0.012617283383117524	0.0	0.004393812396161949
CSF3	0.030216056476294332	0.016946597043870113	0.01782007840737653	0.0	0.0055595604232526324	0.008069947550932974	0.032944057531530575	0.03952151634026972	0.0018017448904792163
MED24	0.0009039567516509021	0.046907971386459545	0.011663644103572688	0.011405821983748073	0.023068969566317488	0.011247524420733328	0.004136853079111154	0.02716560899539004	0.004859155992781927
CCR7	0.044621553991592115	0.01323496636037093	0.016575841382345982	0.01881361252715676	0.028963353669975593	0.011974826899773977	0.007447313683830451	0.005580362159533364	0.0
TUBG1	0.03363275839447313	0.015168058528483528	0.03434020570635335	0.014139890403980235	0.0	0.004317496601626593	0.015771808261214174	0.028609345256801623	0.0
IFI35	0.012232468939042871	0.0170232306988663	0.022172434321276382	0.016984299267408062	0.0	0.026869425537868762	0.0	0.028071284409363753	0.0118890832357941
ARL4D	0.02273499024446503	0.05596326495149871	0.007509566582140136	0.006504767577023201	0.0	0.0050613267846709355	0.0010823266034835697	0.03024357445437821	0.012242132269232233
SLC4A1	0.013605793252128597	0.0	0.0054440418123751985	0.0009889924809159474	0.04135002401819953	0.01765119723955753	0.04009163300407921	0.02024608087394788	0.0070295132337661395
ITGA2B	0.015566787904756732	0.007403212943508138	0.014505348682791831	0.006791513746295778	0.012463656603982385	0.017224832578984675	0.03143832865373293	0.00629508302190106	0.020868961292333215
GJC1	0.0	0.02125857942021827	0.0075015473101981206	0.0	0.013914905019479212	0.013412188789956838	0.004774251437101834	0.017421029028790867	0.03678761843697833
DCAKD	0.03343167850348478	0.01424883706404155	0.010063047806980295	0.022526198822450067	0.027340006711591532	0.01552204289284295	0.0016534581472436815	0.026057328890499713	0.0
NMT1	0.02786095029396877	0.0	0.02440316365514519	0.020110211102826302	0.011224921179216824	0.026866132789662482	0.010935670120921757	0.02714392463474576	0.0
MAP3K14	0.026822540046336822	0.01591880600489533	0.029821056073724487	0.035258911007440316	0.0	0.011854618441048534	0.013363766313557207	0.015213237452380363	0.0
PLEKHM1	0.021386792761625372	0.011863186325668717	0.01791051534509838	0.04507747649672936	0.01814118818097265	0.012788816881610767	0.0	0.022634427109964796	0.0
ARL17A	0.036225626669874285	0.02384176738643286	0.018432240285597402	0.0	0.01453134279811773	0.03723453765417876	0.009086996674664628	0.0	0.0024769532362307624
MYL4	0.03371420866324713	0.028737689434269232	0.01303904641961852	0.03349441003754823	0.0	0.0018665419199564647	0.02309909086853938	0.025281203356178995	0.0
SNX11	0.013157914515748648	0.00375562600386882	0.00413625054894808	0.019141039721216172	0.05054324632253996	0.01506334717858152	0.01953188454216091	0.00203934391281866	0.010609592513091596
TTLL6	0.0388035488107176	0.003157567649409818	0.0	0.016909595347871932	0.01920243373080957	0.0	0.016366673864102954	0.009695341981308293	0.027453006734050094
SCPEP1	0.027431093721523744	0.01502605408752491	0.02175819081160338	0.03695484301205363	0.0	0.018768835441694914	0.014154729221991149	0.018866680989203778	0.0
PRR11	0.02847704458876129	0.0	0.00012395603549377983	0.015677845281771213	0.030328713461386363	0.017236387723140862	0.005814451075907496	0.0	0.02813500129978389
VMP1	0.009341018554257946	0.015538635723419791	0.0	0.017953133700636604	0.0042297365918891276	0.022677844023284	0.016064126142716902	0.004091298763038089	0.03507200530392893
CA4	0.02928056618995831	0.004789337594709112	0.0	0.007836591785708547	0.03258350755305056	0.010425252558077181	0.02020095985815372	0.0	0.025855637232703402
CYB561	0.02284647783629464	0.00027725161179340755	0.0009407996359857388	0.0	0.04419522010989933	0.011145936872646103	0.02713180224426223	0.006066281389118502	0.020118194744367917
PSMC5	0.04275235880574799	0.01812918561407929	0.030757010384591707	0.02019030242221654	0.0	0.0053883989974713355	0.004223938073383715	0.013033648678454938	0.005417549732141964
PRKAR1A	0.04238949126052538	0.014299990287074932	0.01763517322233101	0.01056036368355212	0.016037518135594807	0.0007361212404678087	0.02782014589417344	0.015375625299350578	0.0037943160967538235
DNAI2	0.0	0.0	0.010138424269787085	0.0065134965751693025	0.018972996057953353	0.03248851541596982	0.020552118769573805	0.022924015772229935	0.019934482862143495
BTBD17	0.01468151413075124	0.032354027478240024	0.0	0.038510334031161816	0.02217217452219678	0.01248705843135809	0.012338956080735616	0.026722966601207872	0.0
FADS6	0.02037063083323234	0.005254026860531598	0.03154880091463809	0.01186692840450379	0.005012168481781574	0.024985800839339628	0.032445344265330474	0.0	0.007603346067139177
ARMC7	0.010443757935421247	0.0	0.02307167313804795	0.012104288615087765	0.0	0.008534503702448872	0.02675340814537745	0.03015749301980495	0.021876062972147926
JPT1	0.04376119795068927	0.019375425600435377	0.021062777749108898	0.006431002505556042	0.005649514850671458	0.02343728006850313	0.003923997787089905	0.007131258250806053	0.007460741143646257
MRPS7	0.01952457678810089	0.009480786886352224	0.04303483650673814	0.02787274910251564	0.0	0.015023147482907942	0.0	0.01789809476631925	0.0028205694117733296
LLGL2	0.023608255443606813	0.022890202889589727	0.019596140745864632	0.015489343524189103	0.0	0.024939326834625616	0.0	0.03138693797518091	0.005090335113962726
GALK1	0.03527289279799275	0.007009789233465288	0.029505772899867843	0.009086815469126673	0.010912240697803778	0.006589804250047112	0.014427315174311483	0.03264912096496287	0.0
SRP68	0.012141251936774395	0.030325660083634177	0.01665694280976331	0.002510976544363025	0.012881426672045561	0.0	0.0	0.02820904736669506	0.02252726773835916
ZACN	0.0015116126938114949	0.016452504058731658	0.038279034581057914	0.033915332413119934	0.0005484460881388141	0.026195701417487834	0.0	0.02253444442451049	0.0
RNF157	0.045281009972357254	0.014373193347900744	0.013728184400657463	0.010742313798581978	0.01630898521958939	0.028838129591118183	0.0	0.0157267458426928	0.0012047863842607753
SPHK1	0.0007245203334744342	0.0	0.008022864277581018	0.007725536026527504	0.01207502867785815	0.03329475756785309	0.011307218597076257	0.006187755755086175	0.0361349653081085
TNRC6C	0.008680178112992605	0.003281591386948214	0.018981412182981813	0.0033734474554032224	0.018019469457775023	0.006123398969073972	0.0071899663768259054	0.007330866051614002	0.03647993603254938
SYNGR2	0.011280938818663107	0.000011691528628960828	0.014173016606582184	0.028737368401598937	0.031232870374542095	0.0	0.0004638880772634656	0.0029448443885598595	0.029121647094626852
CANT1	0.0	0.022997171322547468	0.0	0.016577198331730544	0.02135341299447281	0.021757089103878132	0.0	0.016116170643942284	0.027059513881840747
HGS	0.025500874316099188	0.0	0.0	0.00947524703598312	0.03443338095348664	0.017093991221015317	0.020651041441057956	0.0	0.024086082118460715
GPS1	0.02204817986474786	0.02819245230040291	0.009249880758830651	0.028692167204464658	0.006478843243511594	0.023711983054534893	0.003921464756221353	0.03171714788251252	0.0
DUS1L	0.012762684506774757	0.011806577097414214	0.0408085040490452	0.01635206513615752	0.0	0.006314327023164681	0.023058598724338592	0.0	0.016259448382222187
ZNF750	0.0	0.007185481886884488	0.027775917070034347	0.0020179267298421374	0.004772338356049613	0.003861750429813212	0.0348644687335908	0.0	0.03442472113407331
NDC80	0.01825421177926235	0.01056371320692831	0.034682020246520284	0.0017043433089027238	0.001686256431289605	0.035323732332502356	0.009756379884455104	0.0	0.013876427878612596
L3MBTL4	0.0	0.0058494970023999105	0.015614394578987468	0.0070405341131841185	0.0030899203876849006	0.027727597879103817	0.0025034838628603196	0.024693849142349417	0.03190904964456789
RAB12	0.0322144370815221	0.020851936454780638	0.030953470034001215	0.011834441372470882	0.0042300245918563155	0.0018196687179536403	0.019900468591410453	0.025522603585871488	0.0
RNMT	0.00011900021353364467	0.02653307731188336	0.00773426826714745	0.0047033382254133855	0.007085571003806718	0.01834392929728968	0.017860541727774477	0.009949151843391566	0.03064373528776131
OSBPL1A	0.007662922748032864	0.0013988768661350516	0.002234202916170061	0.028767839439169836	0.032893920169474206	0.0	0.0	0.03003607690816654	0.025213824980070246
HRH4	0.01588787206402458	0.03359473208793551	0.009970740502311238	0.013163589512433457	0.015558997531251601	0.03310683310884175	0.03235803546448074	0.0	0.0
DSC2	0.028128905843507124	0.011913432472036835	0.033531508771328725	0.0032383268855115145	0.0	0.02427886091222345	0.006737788956117526	0.0	0.017073350730311358
ZNF24	0.004500319899198845	0.009824569350725447	0.0	0.0	0.02806111965641294	0.004135268977174469	0.026757230392991823	0.02596369639048032	0.02931229123085325
INO80C	0.019888046750843314	0.025530441008522014	0.026142567410310433	0.03910639390985782	0.0018384479927353002	0.011042069323686008	0.0	0.011454501794698984	0.005948155378416326
SLC39A6	0.0	0.008258885418541952	0.025642240717017963	0.0032314508677683883	0.0	0.00812104394173498	0.041079832960026506	0.008364228851655922	0.02924311834609143
SLC14A2	0.017623528489033837	0.012722762876374454	0.0395821488534447	0.040526915493009484	0.0	0.010240278190999952	0.011964127375632034	0.00033853382975378274	0.004756423933145393
PIAS2	0.018400676101721036	0.04862005795935815	0.01694744200447116	0.014310078635807428	0.0029766558226996492	0.009281910273914134	0.0	0.033301373162351135	0.0024371342120381367
KATNAL2	0.028719879530381392	0.013430455879432389	0.022964631416736152	0.02818921195442448	0.00826932886082438	0.01258597523412157	0.00039629170066833244	0.03380498100206556	0.0
DYM	0.01285290391958433	0.0013416464355120936	0.010247477818342949	0.01005950105812468	0.010702587002604291	0.01654352857892256	0.01748516261515018	0.0	0.037167766633735846
RPL17	0.03832966862405797	0.010435977560135383	0.008802211538305758	0.012938244020177018	0.025423606345958527	0.04195782362736315	0.011168234664564935	0.0	0.0
CCDC68	0.020706997819621847	0.021138141890332446	0.015705079894490607	0.02591909009825276	0.018490514112215525	0.0038497400348290038	0.023969408650687453	0.023869221698075562	0.0
TXNL1	0.01808705721949985	0.013323628633080706	0.0246674801766269	0.01718212790506924	0.022240618086538863	0.02002981291258751	0.0017618595379822403	0.0	0.011820459220304695
ONECUT2	0.04788778044837728	0.040550061083817084	0.004874300756725797	0.0	0.015003110948164498	0.008966636608679544	0.019270408023024325	0.014000733154781146	0.0020534760457018024
RELCH	0.047692241312599123	0.027064072691105136	0.004894492066713644	0.014599428748150003	0.012225770941602154	0.006824536935068918	0.03737390934356214	0.008638070243679812	0.0004512597754212329
ZCCHC2	0.029582135525828432	0.038993928395045424	0.011426440864012009	0.00030296628569170006	0.023815866562733424	0.0	0.03544638436787954	0.006241177450924657	0.003444663155733292
CCDC102B	0.032110916965657134	0.021813634642235374	0.022136105633755565	0.0	0.005140182411841221	0.029750275721135526	0.0	0.0024975722629030097	0.016029987568347115
SOCS6	0.019807750556620925	0.02934516268253732	0.02086378921766433	0.008151885436954885	0.014316722346823732	0.0	0.03150475251414349	0.026300275704346305	0.0001662354585479004
MBP	0.01875909529243018	0.03296634681428991	0.020369227930804767	0.0034416630015330885	0.0	0.010819552013637148	0.0315410630735754	0.031936590929089584	0.001957901143089641
WDR18	0.025992498268370967	0.0018153151257602165	0.039920118051417125	0.010442019676478122	0.0	0.013091500991889498	0.0	0.02887053107634642	0.009931274471510316
GRIN3B	0.030312353695141344	0.011832105745900523	0.02556649425791132	0.028977187273434034	0.0011715061878994812	0.00876907271168418	0.011465774516814912	0.032899435064253656	0.0
