gene	S0	S1	S2	S3	S4	S5
RPL17	0.02571573893517629	0.0012181265122369553	0.023377016098910523	0.07729130722723783	0.03576210885619722	0.03692996884141089
LIPG	0.005977307308918965	0.0511378016938358	0.0005817132851200553	0.04520511546682369	0.06913764449099954	0.05359151444801051
CCDC68	0.007950846092292569	0.055030409069365314	0.018811729083662652	0.035464149374182165	0.017863024206559053	0.10304531481180282
SEC11C	0.017404400738554794	0.08107951451610051	0.01150505839711072	0.04345020211629881	0.04103993968247914	0.006510103171323907
PIGN	0.004899958950694056	0.05212306356110885	0.02470385417274362	0.046610606747121065	0.060524783783498265	0.014181495277260779
GPX4	0.025865883221769796	0.02268675702830085	0.07261650723187635	0.022247965073356572	0.03481415897766609	0.0315320210255394
PCSK4	0.052920465103989914	0.018777671576066263	0.07211533379409571	0.021621898001843214	0.03354556606322082	0.0011078226486384759
CELF5	0.008541938046523343	0.06517927893729766	0.02169793040883471	0.024768651424721753	0.06001596463417193	0.043930504864489094
KANK3	0.06156057303032969	0.025028181445402455	0.053860993712509624	0.029175964817865226	0.0	0.04416092450816301
ZNF426	0.022428415260275756	0.07543300189409247	0.02595367237229689	0.03122550964713228	0.04619743877591882	0.0011826417844203849
CDC37	0.0063279253294747165	0.04180581491377987	0.05447521382070068	0.006066937551339468	0.06782178878058123	0.0547067475504716
KEAP1	0.024618239375865367	0.028337961246610872	0.06697617995594068	0.0136211621834474	0.04472364583427991	0.040647500308271724
PRKCSH	0.0	0.07645406717586267	0.0	0.04931764706603819	0.055452124368472175	0.030981072947508452
PRDX2	0.046822207196228725	0.04209578758968187	0.06331215448935566	0.004517215519484677	0.0270094509199798	0.03720898251476739
RNASEH2A	0.008665171761384883	0.028748459612475297	0.005649649027775628	0.059775108859843565	0.058312159332842214	0.059153738695477166
KLF2	0.0	0.019663781648515614	0.02620511384531048	0.03614132787081667	0.09338875362047393	0.0547135341101909
EPS15L1	0.007214373120399517	0.03074174875013636	0.02973339560257281	0.06021616659418229	0.01641085062501259	0.06935377707695958
IL12RB1	0.032535837851135015	0.04885665192978967	0.05603729430644213	0.018971581065717513	0.04760714385830507	0.0
HAPLN4	0.0491070115333325	0.025403203263569745	0.06843773328059642	0.022873860128241035	0.0	0.04865427083030683
GPATCH1	0.07673591170695106	0.056183938383847574	0.041072254387301166	0.0079979722513997	0.019745465507086692	0.013676982022642371
UBA2	0.0067704421843508816	0.042708087077290305	0.0062739968290428235	0.05251436436932763	0.09264845807775593	0.0050295497103362225
ZNF829	0.03017975428919801	0.006760098348297495	0.015504336394068055	0.07347737546905687	0.014074780205795568	0.07576599951874158
ZNF570	0.018449737984050453	0.013229239537544549	0.052799248623769286	0.05084898810695505	0.023558826827289568	0.04771905086841321
ECH1	0.04827270343707171	0.03371576189275074	0.05411784948997043	0.010956998892140548	0.04460741861479237	0.02738531418121549
SARS2	0.04772325889293301	0.045499718252885166	0.0644721206584595	0.01677916472995698	0.010197358455138802	0.023540254941451184
SERTAD3	0.03162487085660206	0.0	0.02876114956263731	0.06340505458358754	0.06002536014915819	0.019723808504424064
RAB4B	0.04407740007839497	0.016485620326230015	0.02335934296418409	0.06974968825749583	0.0008452022876674491	0.04989189226540472
TMEM145	0.024546551861336776	0.03678320501722401	0.021261788937218366	0.0704077646428633	0.021386047811283643	0.017243512244614317
ETHE1	0.06394278993220336	0.03176807678189677	0.05559504039537608	0.021645796019073602	0.01368502980076879	0.022376494674749628
ZNF230	0.033800127236692554	0.05253240912067327	0.013046579569366631	0.06841751550367536	0.020922839040466185	0.0
INAFM1	0.03730882666046283	0.05819322726435291	0.02764711609687648	0.03269191314627264	0.0	0.06724903159407632
NAPA	0.03590807722983231	0.004737554338276077	0.05315083592377638	0.05050941099696145	0.018796747323457572	0.042450776029324275
TPRX1	0.05785575879913997	0.040990826446497194	0.06975505293124137	0.006915420161393743	0.0033504438301557343	0.03738668368478454
IZUMO1	0.07220602387239354	0.0	0.05171952842628417	0.023431045550381443	0.05084912959854395	0.017003271507332385
LENG1	0.013305056607204687	0.0500829726559047	0.009434372211570993	0.05342902877048901	0.026820578247437544	0.06735444308943127
ZNF530	0.023200050205408315	0.011489188524621103	0.029604714534345395	0.054438064138350416	0.04812617143896008	0.045970929469397195
ZBTB45	0.04237096743187864	0.033521761638710935	0.05785644980051612	0.016651855753720288	0.02560680107337321	0.042919346615758414
NRSN2	0.05385283614892179	0.017997998563012894	0.05235952922487274	0.019973735628063555	0.03571336664871765	0.04161370172898172
ANGPT4	0.04938773113100251	0.018291016967755373	0.013346456403964976	0.048679194173249944	0.05108257420099232	0.03650931597330788
FASTKD5	0.012422413588970935	0.030505478134645166	0.018871008932048326	0.06682544197363119	0.0	0.09159764427424356
RBBP9	0.02827912540390445	0.04175378177750823	0.0707905778230096	0.0026470622171481974	0.046080078693708094	0.028269241979050765
SYNDIG1	0.008817060211792311	0.028972158108019997	0.03923977342886788	0.05090294604688755	0.04310960043094645	0.033828064168868605
AHCY	0.0	0.04995517263376911	0.005851847894264975	0.049393946853879	0.0801403119236266	0.03196203240767198
DYNLRB1	0.027231546552524917	0.04940748216211196	0.010424731479018125	0.051601753518505246	0.045754966948790325	0.02282878153044916
UQCC1	0.07463479526342912	0.04756372556290494	0.03196569952295189	0.02159283447448885	0.009782735161478248	0.032689427556856485
RBM39	0.029662883943873113	0.040597346801685606	0.06313566628099505	0.0088429818686522	0.025542249112078818	0.05776149529088719
SLA2	0.06703930546018091	0.06111416254203404	0.05692371767818311	0.011485692673666444	0.004485922846231517	0.0013362618905587978
SOGA1	0.032919904024489334	0.0	0.03210526384454373	0.04302473152377969	0.06871885265882435	0.04656223133564061
ZSWIM1	0.019332595609186314	0.02283070021331766	0.059531996292179125	0.008251038194238832	0.05910952054681122	0.06538682488940202
CDH22	0.040665744581137996	0.028882505590195305	0.03368790605658551	0.05779521397177672	0.011915051395189271	0.02534585474213038
CTCFL	0.05598295729777152	0.0	0.04547208726153824	0.038487613092816474	0.009706222715905516	0.07817965679627696
FAM217B	0.04784698964301863	0.03056668948202595	0.06236163762897983	0.014780666143091467	0.016652001795878165	0.048233493396790804
ADRM1	0.015538243379570467	0.04579296681134382	0.051132282435433704	0.038457676548234135	0.0110994586115465	0.04543169326390193
HSPA13	0.06888355878482953	0.0062988339470643655	0.06115371103335093	0.0084536260693772	0.020229355348327767	0.07087447043683416
APP	0.06273355593033472	0.02990723109754495	0.0573887913747035	0.0	0.035842273561662745	0.047169677449047036
SETD4	0.0	0.07935861683426657	0.012556662174754948	0.031357296426904595	0.050975013151665506	0.05139140932356411
SUMO3	0.01864647118495303	0.03734064474143479	0.03872945464522842	0.0430385728787759	0.04092150195244177	0.02675607732554713
PTTG1IP	0.029360895802919916	0.040054850025280246	0.06140093387227471	0.028700184976756242	0.020522151406774818	0.02234445207025937
GP1BB	0.04465632792950525	0.0171564269921917	0.06387870628489525	0.008303210355873863	0.03679152078434329	0.05938913780586205
DDTL	0.08264015170287091	0.015906010752244664	0.0064038675531302635	0.057313616640161234	0.02430314464419309	0.02118906711492208
C22orf31	0.021074791946606945	0.053886889311269184	0.0	0.03751550234758522	0.07200807972027264	0.04329340447185568
MTFP1	0.03271417149426368	0.02396969475903112	0.07438184170827036	0.0167461968828082	0.02193304073185668	0.045763787536003804
TCN2	0.020297839390693146	0.08596805772809928	0.0	0.024397125186505792	0.06852078922381484	0.023081166754902148
MORC2	0.05358987261787655	0.07254954581139564	0.04533139910975902	0.0016928241348481466	0.00951678381646545	0.04063121488680373
EIF4ENIF1	0.06282344142325268	0.04863496874403166	0.03930222581737064	0.013507038486096757	0.009993405008859165	0.05241769044869498
IL2RB	0.03383447909834016	0.046935094941998885	0.01469065907970006	0.07021014309330266	0.021396487277941953	0.0
FAM83F	0.029268325125175066	0.033546573183140305	0.03292796028892043	0.05322473641200493	0.01896078665410792	0.036969859253890555
PRR5	0.027430313268353282	0.023416265090960765	0.0805160442925552	0.019503906974341553	0.01244379468166448	0.050018073032317464
KIAA0930	0.03669322637050604	0.011995474518661876	0.06948848649718128	0.009818729774525026	0.05278929253374351	0.04361472355921713
ASB9	0.02514746439709407	0.05073795685243265	0.058232011757254266	0.018700930339900376	0.0061863400000986835	0.0607811792016903
APOO	0.04983202666275742	0.0	0.07099911011815818	0.028872713568219847	0.005571717729259188	0.06315883946305687
PCYT1B	0.06565499382981656	0.0420723851178466	0.0393018755401337	0.0	0.07464351687386928	0.00160477458726269
ZNF41	0.03770806450996577	0.07324252043150867	0.0	0.05613672897863132	0.014414983950265687	0.021230160313621526
ZNF182	0.05671926749532967	0.010459886939220299	0.011669912894271283	0.0727984995177679	0.023667941780354605	0.02435001454349396
PORCN	0.04793461334275784	0.032558426875245156	0.058872837969201154	0.015772390977699478	0.05076246863937849	0.0
TRO	0.04278247542673883	0.03960323954340597	0.002509039964106047	0.06845258809443956	0.02550348548734378	0.02115736853000572
IGBP1	0.04088418829026956	0.021890331829111712	0.022656277139580336	0.03180803900920598	0.06075351833301033	0.05040439799266411
ATP7A	0.06665042093491316	0.01682237650459045	0.003898400695371728	0.06703852498350546	0.030991841071337962	0.017432382754531583
TAF7L	0.038287448430834245	0.019209256596804954	0.06592205143782018	0.013049340265211222	0.023261474462500757	0.0697736241876064
ARMCX4	0.023458626765626375	0.04197860222189709	0.07236207144285302	0.012568152476052417	0.029218927422171838	0.03272896086290408
ARMCX6	0.05697887402129422	0.030806659061762085	0.06940711262433179	0.0010268899163190278	0.02428303499187501	0.04140060273359057
ARMCX3	0.04476191315951327	0.013818653135725787	0.06037822863459234	0.005180158841078932	0.03333647999437232	0.08451881378491037
GRIA3	0.06212239130012136	0.04652023255578053	0.05913348015409404	0.008098501512956071	0.024152260132489313	0.010082085920265322
ARHGAP36	0.02399388802499819	0.025089519086286108	0.07423753917326471	0.012924953909514427	0.03710573840088054	0.04530440509243492
IGSF1	0.041927501159016244	0.07751831662702398	0.03911513450600027	0.009123262929930168	0.03366246120300052	0.01119047076656957
GPC4	0.02284311646649905	0.05886336689370534	0.042857549672131005	0.037685110244104834	0.032155514068631076	0.0
GPC3	0.0183737405071257	0.08500614341185772	0.014285572027845547	0.011094146734318832	0.04915545612718726	0.05676366424462083
GABRA3	0.014721155565404822	0.07217691766242398	0.010321716788581447	0.04524076456122869	0.027347183185149292	0.04308335192177222
RAB39B	0.011249012475021488	0.08477941611115407	0.013503547430453261	0.05721102010606288	0.012791932815641303	0.013010933367090203
SH2D1A	0.042609587791482315	0.05711876331216953	0.037801762611369326	0.016385459081644987	0.04412350789066263	0.015773020960597715
